mode,effect_sd,lag_min,seed,M0_naive_uncorrected,M1_bonferroni_only,M2_bonferroni_support,M3_ASDE_full
null_shift,0.0,,123,False,False,False,False
null_shift,0.0,,124,False,False,False,False
null_shift,0.0,,125,False,False,False,False
null_shift,0.0,,126,False,False,False,False
null_shift,0.0,,127,False,False,False,False
null_shift,0.0,,128,False,False,False,False
null_shift,0.0,,129,True,False,False,False
null_shift,0.0,,130,False,False,False,False
null_shift,0.0,,131,False,False,False,False
null_shift,0.0,,132,False,False,False,False
null_shift,0.0,,133,False,False,False,False
null_shift,0.0,,134,False,False,False,False
null_shift,0.0,,135,False,False,False,False
null_shift,0.0,,136,False,False,False,False
null_shift,0.0,,137,False,False,False,False
null_shift,0.0,,138,False,False,False,False
null_shift,0.0,,139,False,False,False,False
null_shift,0.0,,140,False,False,False,False
null_shift,0.0,,141,False,False,False,False
null_shift,0.0,,142,False,False,False,False
null_shift,0.0,,143,False,False,False,False
null_shift,0.0,,144,False,False,False,False
null_shift,0.0,,145,False,False,False,False
null_shift,0.0,,146,False,False,False,False
null_shift,0.0,,147,False,False,False,False
null_shift,0.0,,148,False,False,False,False
null_shift,0.0,,149,False,False,False,False
null_shift,0.0,,150,False,False,False,False
null_shift,0.0,,151,False,False,False,False
null_shift,0.0,,152,False,False,False,False
null_shift,0.0,,153,False,False,False,False
null_shift,0.0,,154,False,False,False,False
null_shift,0.0,,155,False,False,False,False
null_shift,0.0,,156,False,False,False,False
null_shift,0.0,,157,False,False,False,False
null_shift,0.0,,158,False,False,False,False
null_shift,0.0,,159,True,True,True,True
null_shift,0.0,,160,False,False,False,False
null_shift,0.0,,161,False,False,False,False
null_shift,0.0,,162,False,False,False,False
null_shift,0.0,,163,False,False,False,False
null_shift,0.0,,164,False,False,False,False
null_shift,0.0,,165,False,False,False,False
null_shift,0.0,,166,False,False,False,False
null_shift,0.0,,167,False,False,False,False
null_shift,0.0,,168,True,True,True,True
null_shift,0.0,,169,False,False,False,False
null_shift,0.0,,170,False,False,False,False
null_shift,0.0,,171,False,False,False,False
null_shift,0.0,,172,False,False,False,False
null_shift,0.0,,173,False,False,False,False
null_shift,0.0,,174,False,False,False,False
null_shift,0.0,,175,False,False,False,False
null_shift,0.0,,176,False,False,False,False
null_shift,0.0,,177,False,False,False,False
null_shift,0.0,,178,False,False,False,False
null_shift,0.0,,179,False,False,False,False
null_shift,0.0,,180,False,False,False,False
null_shift,0.0,,181,False,False,False,False
null_shift,0.0,,182,False,False,False,False
null_shift,0.0,,183,False,False,False,False
null_shift,0.0,,184,False,False,False,False
null_shift,0.0,,185,False,False,False,False
null_shift,0.0,,186,False,False,False,False
null_shift,0.0,,187,False,False,False,False
null_shift,0.0,,188,False,False,False,False
null_shift,0.0,,189,False,False,False,False
null_shift,0.0,,190,False,False,False,False
null_shift,0.0,,191,False,False,False,False
null_shift,0.0,,192,True,False,False,False
null_shift,0.0,,193,False,False,False,False
null_shift,0.0,,194,True,False,False,False
null_shift,0.0,,195,False,False,False,False
null_shift,0.0,,196,False,False,False,False
null_shift,0.0,,197,False,False,False,False
null_shift,0.0,,198,False,False,False,False
null_shift,0.0,,199,False,False,False,False
null_shift,0.0,,200,False,False,False,False
null_shift,0.0,,201,True,False,False,False
null_shift,0.0,,202,False,False,False,False
null_shift,0.0,,203,False,False,False,False
null_shift,0.0,,204,False,False,False,False
null_shift,0.0,,205,False,False,False,False
null_shift,0.0,,206,False,False,False,False
null_shift,0.0,,207,False,False,False,False
null_shift,0.0,,208,False,False,False,False
null_shift,0.0,,209,False,False,False,False
null_shift,0.0,,210,False,False,False,False
null_shift,0.0,,211,False,False,False,False
null_shift,0.0,,212,True,False,False,False
null_shift,0.0,,213,False,False,False,False
null_shift,0.0,,214,True,False,False,False
null_shift,0.0,,215,False,False,False,False
null_shift,0.0,,216,False,False,False,False
null_shift,0.0,,217,False,False,False,False
null_shift,0.0,,218,False,False,False,False
null_shift,0.0,,219,False,False,False,False
null_shift,0.0,,220,False,False,False,False
null_shift,0.0,,221,False,False,False,False
null_shift,0.0,,222,False,False,False,False
null_shift,0.0,,223,False,False,False,False
null_shift,0.0,,224,False,False,False,False
null_shift,0.0,,225,False,False,False,False
null_shift,0.0,,226,False,False,False,False
null_shift,0.0,,227,False,False,False,False
null_shift,0.0,,228,False,False,False,False
null_shift,0.0,,229,False,False,False,False
null_shift,0.0,,230,False,False,False,False
null_shift,0.0,,231,False,False,False,False
null_shift,0.0,,232,False,False,False,False
null_shift,0.0,,233,False,False,False,False
null_shift,0.0,,234,False,False,False,False
null_shift,0.0,,235,False,False,False,False
null_shift,0.0,,236,False,False,False,False
null_shift,0.0,,237,False,False,False,False
null_shift,0.0,,238,False,False,False,False
null_shift,0.0,,239,False,False,False,False
null_shift,0.0,,240,False,False,False,False
null_shift,0.0,,241,False,False,False,False
null_shift,0.0,,242,False,False,False,False
null_shift,0.0,,243,False,False,False,False
null_shift,0.0,,244,False,False,False,False
null_shift,0.0,,245,False,False,False,False
null_shift,0.0,,246,False,False,False,False
null_shift,0.0,,247,True,False,False,False
null_shift,0.0,,248,False,False,False,False
null_shift,0.0,,249,False,False,False,False
null_shift,0.0,,250,False,False,False,False
null_shift,0.0,,251,False,False,False,False
null_shift,0.0,,252,False,False,False,False
null_shift,0.0,,253,False,False,False,False
null_shift,0.0,,254,False,False,False,False
null_shift,0.0,,255,False,False,False,False
null_shift,0.0,,256,True,False,False,False
null_shift,0.0,,257,False,False,False,False
null_shift,0.0,,258,False,False,False,False
null_shift,0.0,,259,False,False,False,False
null_shift,0.0,,260,True,False,False,False
null_shift,0.0,,261,False,False,False,False
null_shift,0.0,,262,False,False,False,False
null_shift,0.0,,263,False,False,False,False
null_shift,0.0,,264,False,False,False,False
null_shift,0.0,,265,False,False,False,False
null_shift,0.0,,266,False,False,False,False
null_shift,0.0,,267,False,False,False,False
null_shift,0.0,,268,False,False,False,False
null_shift,0.0,,269,False,False,False,False
null_shift,0.0,,270,False,False,False,False
null_shift,0.0,,271,False,False,False,False
null_shift,0.0,,272,False,False,False,False
null_shift,0.0,,273,False,False,False,False
null_shift,0.0,,274,False,False,False,False
null_shift,0.0,,275,False,False,False,False
null_shift,0.0,,276,False,False,False,False
null_shift,0.0,,277,False,False,False,False
null_shift,0.0,,278,False,False,False,False
null_shift,0.0,,279,False,False,False,False
null_shift,0.0,,280,False,False,False,False
null_shift,0.0,,281,True,True,True,True
null_shift,0.0,,282,False,False,False,False
null_shift,0.0,,283,False,False,False,False
null_shift,0.0,,284,False,False,False,False
null_shift,0.0,,285,False,False,False,False
null_shift,0.0,,286,False,False,False,False
null_shift,0.0,,287,False,False,False,False
null_shift,0.0,,288,False,False,False,False
null_shift,0.0,,289,False,False,False,False
null_shift,0.0,,290,False,False,False,False
null_shift,0.0,,291,False,False,False,False
null_shift,0.0,,292,False,False,False,False
null_shift,0.0,,293,False,False,False,False
null_shift,0.0,,294,False,False,False,False
null_shift,0.0,,295,False,False,False,False
null_shift,0.0,,296,False,False,False,False
null_shift,0.0,,297,False,False,False,False
null_shift,0.0,,298,False,False,False,False
null_shift,0.0,,299,False,False,False,False
null_shift,0.0,,300,False,False,False,False
null_shift,0.0,,301,True,False,False,False
null_shift,0.0,,302,False,False,False,False
null_shift,0.0,,303,False,False,False,False
null_shift,0.0,,304,False,False,False,False
null_shift,0.0,,305,False,False,False,False
null_shift,0.0,,306,False,False,False,False
null_shift,0.0,,307,False,False,False,False
null_shift,0.0,,308,False,False,False,False
null_shift,0.0,,309,False,False,False,False
null_shift,0.0,,310,False,False,False,False
null_shift,0.0,,311,False,False,False,False
null_shift,0.0,,312,False,False,False,False
null_shift,0.0,,313,False,False,False,False
null_shift,0.0,,314,False,False,False,False
null_shift,0.0,,315,False,False,False,False
null_shift,0.0,,316,False,False,False,False
null_shift,0.0,,317,False,False,False,False
null_shift,0.0,,318,False,False,False,False
null_shift,0.0,,319,False,False,False,False
null_shift,0.0,,320,False,False,False,False
null_shift,0.0,,321,False,False,False,False
null_shift,0.0,,322,False,False,False,False
null_shift,0.0,,323,False,False,False,False
null_shift,0.0,,324,False,False,False,False
null_shift,0.0,,325,True,False,False,False
null_shift,0.0,,326,False,False,False,False
null_shift,0.0,,327,False,False,False,False
null_shift,0.0,,328,False,False,False,False
null_shift,0.0,,329,False,False,False,False
null_shift,0.0,,330,False,False,False,False
null_shift,0.0,,331,False,False,False,False
null_shift,0.0,,332,False,False,False,False
null_shift,0.0,,333,False,False,False,False
null_shift,0.0,,334,False,False,False,False
null_shift,0.0,,335,False,False,False,False
null_shift,0.0,,336,False,False,False,False
null_shift,0.0,,337,False,False,False,False
null_shift,0.0,,338,False,False,False,False
null_shift,0.0,,339,False,False,False,False
null_shift,0.0,,340,False,False,False,False
null_shift,0.0,,341,False,False,False,False
null_shift,0.0,,342,False,False,False,False
null_shift,0.0,,343,False,False,False,False
null_shift,0.0,,344,False,False,False,False
null_shift,0.0,,345,False,False,False,False
null_shift,0.0,,346,False,False,False,False
null_shift,0.0,,347,False,False,False,False
null_shift,0.0,,348,False,False,False,False
null_shift,0.0,,349,False,False,False,False
null_shift,0.0,,350,False,False,False,False
null_shift,0.0,,351,False,False,False,False
null_shift,0.0,,352,False,False,False,False
null_shift,0.0,,353,False,False,False,False
null_shift,0.0,,354,False,False,False,False
null_shift,0.0,,355,False,False,False,False
null_shift,0.0,,356,False,False,False,False
null_shift,0.0,,357,False,False,False,False
null_shift,0.0,,358,False,False,False,False
null_shift,0.0,,359,False,False,False,False
null_shift,0.0,,360,False,False,False,False
null_shift,0.0,,361,False,False,False,False
null_shift,0.0,,362,True,False,False,False
null_shift,0.0,,363,False,False,False,False
null_shift,0.0,,364,False,False,False,False
null_shift,0.0,,365,False,False,False,False
null_shift,0.0,,366,False,False,False,False
null_shift,0.0,,367,False,False,False,False
null_shift,0.0,,368,False,False,False,False
null_shift,0.0,,369,False,False,False,False
null_shift,0.0,,370,False,False,False,False
null_shift,0.0,,371,False,False,False,False
null_shift,0.0,,372,False,False,False,False
null_shift,0.0,,373,False,False,False,False
null_shift,0.0,,374,False,False,False,False
null_shift,0.0,,375,False,False,False,False
null_shift,0.0,,376,False,False,False,False
null_shift,0.0,,377,False,False,False,False
null_shift,0.0,,378,False,False,False,False
null_shift,0.0,,379,False,False,False,False
null_shift,0.0,,380,False,False,False,False
null_shift,0.0,,381,False,False,False,False
null_shift,0.0,,382,False,False,False,False
null_shift,0.0,,383,False,False,False,False
null_shift,0.0,,384,False,False,False,False
null_shift,0.0,,385,False,False,False,False
null_shift,0.0,,386,False,False,False,False
null_shift,0.0,,387,False,False,False,False
null_shift,0.0,,388,False,False,False,False
null_shift,0.0,,389,False,False,False,False
null_shift,0.0,,390,False,False,False,False
null_shift,0.0,,391,False,False,False,False
null_shift,0.0,,392,False,False,False,False
null_shift,0.0,,393,False,False,False,False
null_shift,0.0,,394,False,False,False,False
null_shift,0.0,,395,False,False,False,False
null_shift,0.0,,396,False,False,False,False
null_shift,0.0,,397,False,False,False,False
null_shift,0.0,,398,True,True,True,True
null_shift,0.0,,399,False,False,False,False
null_shift,0.0,,400,False,False,False,False
null_shift,0.0,,401,False,False,False,False
null_shift,0.0,,402,False,False,False,False
null_shift,0.0,,403,False,False,False,False
null_shift,0.0,,404,False,False,False,False
null_shift,0.0,,405,False,False,False,False
null_shift,0.0,,406,False,False,False,False
null_shift,0.0,,407,False,False,False,False
null_shift,0.0,,408,False,False,False,False
null_shift,0.0,,409,False,False,False,False
null_shift,0.0,,410,False,False,False,False
null_shift,0.0,,411,False,False,False,False
null_shift,0.0,,412,False,False,False,False
null_shift,0.0,,413,False,False,False,False
null_shift,0.0,,414,False,False,False,False
null_shift,0.0,,415,False,False,False,False
null_shift,0.0,,416,False,False,False,False
null_shift,0.0,,417,True,True,True,True
null_shift,0.0,,418,False,False,False,False
null_shift,0.0,,419,False,False,False,False
null_shift,0.0,,420,False,False,False,False
null_shift,0.0,,421,True,True,True,True
null_shift,0.0,,422,False,False,False,False
null_shift,0.0,,423,False,False,False,False
null_shift,0.0,,424,False,False,False,False
null_shift,0.0,,425,False,False,False,False
null_shift,0.0,,426,False,False,False,False
null_shift,0.0,,427,False,False,False,False
null_shift,0.0,,428,False,False,False,False
null_shift,0.0,,429,True,False,False,False
null_shift,0.0,,430,False,False,False,False
null_shift,0.0,,431,False,False,False,False
null_shift,0.0,,432,False,False,False,False
null_shift,0.0,,433,False,False,False,False
null_shift,0.0,,434,False,False,False,False
null_shift,0.0,,435,False,False,False,False
null_shift,0.0,,436,False,False,False,False
null_shift,0.0,,437,False,False,False,False
null_shift,0.0,,438,True,True,True,True
null_shift,0.0,,439,False,False,False,False
null_shift,0.0,,440,False,False,False,False
null_shift,0.0,,441,True,True,True,True
null_shift,0.0,,442,False,False,False,False
null_shift,0.0,,443,False,False,False,False
null_shift,0.0,,444,False,False,False,False
null_shift,0.0,,445,True,False,False,False
null_shift,0.0,,446,False,False,False,False
null_shift,0.0,,447,False,False,False,False
null_shift,0.0,,448,False,False,False,False
null_shift,0.0,,449,False,False,False,False
null_shift,0.0,,450,False,False,False,False
null_shift,0.0,,451,False,False,False,False
null_shift,0.0,,452,False,False,False,False
null_shift,0.0,,453,False,False,False,False
null_shift,0.0,,454,False,False,False,False
null_shift,0.0,,455,False,False,False,False
null_shift,0.0,,456,False,False,False,False
null_shift,0.0,,457,False,False,False,False
null_shift,0.0,,458,False,False,False,False
null_shift,0.0,,459,False,False,False,False
null_shift,0.0,,460,True,True,True,True
null_shift,0.0,,461,False,False,False,False
null_shift,0.0,,462,False,False,False,False
null_shift,0.0,,463,False,False,False,False
null_shift,0.0,,464,False,False,False,False
null_shift,0.0,,465,False,False,False,False
null_shift,0.0,,466,True,False,False,False
null_shift,0.0,,467,False,False,False,False
null_shift,0.0,,468,False,False,False,False
null_shift,0.0,,469,False,False,False,False
null_shift,0.0,,470,False,False,False,False
null_shift,0.0,,471,False,False,False,False
null_shift,0.0,,472,False,False,False,False
null_shift,0.0,,473,False,False,False,False
null_shift,0.0,,474,False,False,False,False
null_shift,0.0,,475,False,False,False,False
null_shift,0.0,,476,False,False,False,False
null_shift,0.0,,477,False,False,False,False
null_shift,0.0,,478,False,False,False,False
null_shift,0.0,,479,False,False,False,False
null_shift,0.0,,480,False,False,False,False
null_shift,0.0,,481,False,False,False,False
null_shift,0.0,,482,False,False,False,False
null_shift,0.0,,483,False,False,False,False
null_shift,0.0,,484,False,False,False,False
null_shift,0.0,,485,False,False,False,False
null_shift,0.0,,486,False,False,False,False
null_shift,0.0,,487,False,False,False,False
null_shift,0.0,,488,False,False,False,False
null_shift,0.0,,489,False,False,False,False
null_shift,0.0,,490,False,False,False,False
null_shift,0.0,,491,False,False,False,False
null_shift,0.0,,492,False,False,False,False
null_shift,0.0,,493,False,False,False,False
null_shift,0.0,,494,False,False,False,False
null_shift,0.0,,495,False,False,False,False
null_shift,0.0,,496,False,False,False,False
null_shift,0.0,,497,True,False,False,False
null_shift,0.0,,498,False,False,False,False
null_shift,0.0,,499,True,True,True,True
null_shift,0.0,,500,False,False,False,False
null_shift,0.0,,501,False,False,False,False
null_shift,0.0,,502,False,False,False,False
null_shift,0.0,,503,True,False,False,False
null_shift,0.0,,504,True,True,True,True
null_shift,0.0,,505,False,False,False,False
null_shift,0.0,,506,True,False,False,False
null_shift,0.0,,507,False,False,False,False
null_shift,0.0,,508,False,False,False,False
null_shift,0.0,,509,False,False,False,False
null_shift,0.0,,510,True,False,False,False
null_shift,0.0,,511,False,False,False,False
null_shift,0.0,,512,False,False,False,False
null_shift,0.0,,513,True,False,False,False
null_shift,0.0,,514,False,False,False,False
null_shift,0.0,,515,False,False,False,False
null_shift,0.0,,516,False,False,False,False
null_shift,0.0,,517,False,False,False,False
null_shift,0.0,,518,False,False,False,False
null_shift,0.0,,519,False,False,False,False
null_shift,0.0,,520,True,False,False,False
null_shift,0.0,,521,False,False,False,False
null_shift,0.0,,522,False,False,False,False
null_shift,0.0,,523,False,False,False,False
null_shift,0.0,,524,False,False,False,False
null_shift,0.0,,525,False,False,False,False
null_shift,0.0,,526,False,False,False,False
null_shift,0.0,,527,False,False,False,False
null_shift,0.0,,528,False,False,False,False
null_shift,0.0,,529,True,False,False,False
null_shift,0.0,,530,False,False,False,False
null_shift,0.0,,531,False,False,False,False
null_shift,0.0,,532,False,False,False,False
null_shift,0.0,,533,False,False,False,False
null_shift,0.0,,534,False,False,False,False
null_shift,0.0,,535,False,False,False,False
null_shift,0.0,,536,False,False,False,False
null_shift,0.0,,537,False,False,False,False
null_shift,0.0,,538,False,False,False,False
null_shift,0.0,,539,False,False,False,False
null_shift,0.0,,540,False,False,False,False
null_shift,0.0,,541,False,False,False,False
null_shift,0.0,,542,False,False,False,False
null_shift,0.0,,543,False,False,False,False
null_shift,0.0,,544,False,False,False,False
null_shift,0.0,,545,False,False,False,False
null_shift,0.0,,546,False,False,False,False
null_shift,0.0,,547,False,False,False,False
null_shift,0.0,,548,False,False,False,False
null_shift,0.0,,549,False,False,False,False
null_shift,0.0,,550,False,False,False,False
null_shift,0.0,,551,False,False,False,False
null_shift,0.0,,552,False,False,False,False
null_shift,0.0,,553,False,False,False,False
null_shift,0.0,,554,False,False,False,False
null_shift,0.0,,555,False,False,False,False
null_shift,0.0,,556,False,False,False,False
null_shift,0.0,,557,False,False,False,False
null_shift,0.0,,558,False,False,False,False
null_shift,0.0,,559,False,False,False,False
null_shift,0.0,,560,True,False,False,False
null_shift,0.0,,561,False,False,False,False
null_shift,0.0,,562,False,False,False,False
null_shift,0.0,,563,False,False,False,False
null_shift,0.0,,564,False,False,False,False
null_shift,0.0,,565,False,False,False,False
null_shift,0.0,,566,False,False,False,False
null_shift,0.0,,567,False,False,False,False
null_shift,0.0,,568,False,False,False,False
null_shift,0.0,,569,False,False,False,False
null_shift,0.0,,570,False,False,False,False
null_shift,0.0,,571,False,False,False,False
null_shift,0.0,,572,False,False,False,False
null_shift,0.0,,573,False,False,False,False
null_shift,0.0,,574,False,False,False,False
null_shift,0.0,,575,False,False,False,False
null_shift,0.0,,576,False,False,False,False
null_shift,0.0,,577,False,False,False,False
null_shift,0.0,,578,False,False,False,False
null_shift,0.0,,579,False,False,False,False
null_shift,0.0,,580,False,False,False,False
null_shift,0.0,,581,False,False,False,False
null_shift,0.0,,582,False,False,False,False
null_shift,0.0,,583,True,False,False,False
null_shift,0.0,,584,False,False,False,False
null_shift,0.0,,585,False,False,False,False
null_shift,0.0,,586,False,False,False,False
null_shift,0.0,,587,False,False,False,False
null_shift,0.0,,588,False,False,False,False
null_shift,0.0,,589,False,False,False,False
null_shift,0.0,,590,False,False,False,False
null_shift,0.0,,591,False,False,False,False
null_shift,0.0,,592,True,False,False,False
null_shift,0.0,,593,False,False,False,False
null_shift,0.0,,594,False,False,False,False
null_shift,0.0,,595,True,False,False,False
null_shift,0.0,,596,True,False,False,False
null_shift,0.0,,597,False,False,False,False
null_shift,0.0,,598,False,False,False,False
null_shift,0.0,,599,False,False,False,False
null_shift,0.0,,600,True,True,True,True
null_shift,0.0,,601,False,False,False,False
null_shift,0.0,,602,False,False,False,False
null_shift,0.0,,603,True,False,False,False
null_shift,0.0,,604,False,False,False,False
null_shift,0.0,,605,False,False,False,False
null_shift,0.0,,606,False,False,False,False
null_shift,0.0,,607,False,False,False,False
null_shift,0.0,,608,False,False,False,False
null_shift,0.0,,609,False,False,False,False
null_shift,0.0,,610,False,False,False,False
null_shift,0.0,,611,False,False,False,False
null_shift,0.0,,612,False,False,False,False
null_shift,0.0,,613,False,False,False,False
null_shift,0.0,,614,False,False,False,False
null_shift,0.0,,615,False,False,False,False
null_shift,0.0,,616,False,False,False,False
null_shift,0.0,,617,False,False,False,False
null_shift,0.0,,618,True,False,False,False
null_shift,0.0,,619,True,False,False,False
null_shift,0.0,,620,False,False,False,False
null_shift,0.0,,621,False,False,False,False
null_shift,0.0,,622,False,False,False,False
null_shift,0.0,,623,True,True,True,True
null_shift,0.0,,624,False,False,False,False
null_shift,0.0,,625,False,False,False,False
null_shift,0.0,,626,False,False,False,False
null_shift,0.0,,627,False,False,False,False
null_shift,0.0,,628,False,False,False,False
null_shift,0.0,,629,False,False,False,False
null_shift,0.0,,630,False,False,False,False
null_shift,0.0,,631,True,False,False,False
null_shift,0.0,,632,False,False,False,False
null_shift,0.0,,633,False,False,False,False
null_shift,0.0,,634,False,False,False,False
null_shift,0.0,,635,False,False,False,False
null_shift,0.0,,636,False,False,False,False
null_shift,0.0,,637,False,False,False,False
null_shift,0.0,,638,False,False,False,False
null_shift,0.0,,639,False,False,False,False
null_shift,0.0,,640,True,True,True,True
null_shift,0.0,,641,False,False,False,False
null_shift,0.0,,642,False,False,False,False
null_shift,0.0,,643,False,False,False,False
null_shift,0.0,,644,False,False,False,False
null_shift,0.0,,645,False,False,False,False
null_shift,0.0,,646,False,False,False,False
null_shift,0.0,,647,False,False,False,False
null_shift,0.0,,648,False,False,False,False
null_shift,0.0,,649,False,False,False,False
null_shift,0.0,,650,False,False,False,False
null_shift,0.0,,651,False,False,False,False
null_shift,0.0,,652,False,False,False,False
null_shift,0.0,,653,False,False,False,False
null_shift,0.0,,654,False,False,False,False
null_shift,0.0,,655,False,False,False,False
null_shift,0.0,,656,False,False,False,False
null_shift,0.0,,657,False,False,False,False
null_shift,0.0,,658,False,False,False,False
null_shift,0.0,,659,False,False,False,False
null_shift,0.0,,660,True,False,False,False
null_shift,0.0,,661,False,False,False,False
null_shift,0.0,,662,False,False,False,False
null_shift,0.0,,663,False,False,False,False
null_shift,0.0,,664,False,False,False,False
null_shift,0.0,,665,False,False,False,False
null_shift,0.0,,666,False,False,False,False
null_shift,0.0,,667,False,False,False,False
null_shift,0.0,,668,False,False,False,False
null_shift,0.0,,669,False,False,False,False
null_shift,0.0,,670,False,False,False,False
null_shift,0.0,,671,False,False,False,False
null_shift,0.0,,672,False,False,False,False
null_shift,0.0,,673,True,True,True,True
null_shift,0.0,,674,False,False,False,False
null_shift,0.0,,675,False,False,False,False
null_shift,0.0,,676,False,False,False,False
null_shift,0.0,,677,False,False,False,False
null_shift,0.0,,678,True,False,False,False
null_shift,0.0,,679,False,False,False,False
null_shift,0.0,,680,False,False,False,False
null_shift,0.0,,681,False,False,False,False
null_shift,0.0,,682,False,False,False,False
null_shift,0.0,,683,False,False,False,False
null_shift,0.0,,684,False,False,False,False
null_shift,0.0,,685,False,False,False,False
null_shift,0.0,,686,False,False,False,False
null_shift,0.0,,687,False,False,False,False
null_shift,0.0,,688,False,False,False,False
null_shift,0.0,,689,False,False,False,False
null_shift,0.0,,690,False,False,False,False
null_shift,0.0,,691,False,False,False,False
null_shift,0.0,,692,False,False,False,False
null_shift,0.0,,693,False,False,False,False
null_shift,0.0,,694,False,False,False,False
null_shift,0.0,,695,False,False,False,False
null_shift,0.0,,696,False,False,False,False
null_shift,0.0,,697,False,False,False,False
null_shift,0.0,,698,False,False,False,False
null_shift,0.0,,699,False,False,False,False
null_shift,0.0,,700,False,False,False,False
null_shift,0.0,,701,False,False,False,False
null_shift,0.0,,702,False,False,False,False
null_shift,0.0,,703,False,False,False,False
null_shift,0.0,,704,False,False,False,False
null_shift,0.0,,705,False,False,False,False
null_shift,0.0,,706,False,False,False,False
null_shift,0.0,,707,False,False,False,False
null_shift,0.0,,708,False,False,False,False
null_shift,0.0,,709,False,False,False,False
null_shift,0.0,,710,False,False,False,False
null_shift,0.0,,711,False,False,False,False
null_shift,0.0,,712,False,False,False,False
null_shift,0.0,,713,False,False,False,False
null_shift,0.0,,714,False,False,False,False
null_shift,0.0,,715,False,False,False,False
null_shift,0.0,,716,False,False,False,False
null_shift,0.0,,717,False,False,False,False
null_shift,0.0,,718,False,False,False,False
null_shift,0.0,,719,False,False,False,False
null_shift,0.0,,720,False,False,False,False
null_shift,0.0,,721,False,False,False,False
null_shift,0.0,,722,True,True,True,True
null_shift,0.0,,723,False,False,False,False
null_shift,0.0,,724,False,False,False,False
null_shift,0.0,,725,False,False,False,False
null_shift,0.0,,726,False,False,False,False
null_shift,0.0,,727,False,False,False,False
null_shift,0.0,,728,False,False,False,False
null_shift,0.0,,729,False,False,False,False
null_shift,0.0,,730,False,False,False,False
null_shift,0.0,,731,False,False,False,False
null_shift,0.0,,732,False,False,False,False
null_shift,0.0,,733,False,False,False,False
null_shift,0.0,,734,False,False,False,False
null_shift,0.0,,735,True,False,False,False
null_shift,0.0,,736,False,False,False,False
null_shift,0.0,,737,False,False,False,False
null_shift,0.0,,738,True,False,False,False
null_shift,0.0,,739,False,False,False,False
null_shift,0.0,,740,True,True,True,True
null_shift,0.0,,741,False,False,False,False
null_shift,0.0,,742,False,False,False,False
null_shift,0.0,,743,True,True,True,True
null_shift,0.0,,744,False,False,False,False
null_shift,0.0,,745,False,False,False,False
null_shift,0.0,,746,False,False,False,False
null_shift,0.0,,747,False,False,False,False
null_shift,0.0,,748,False,False,False,False
null_shift,0.0,,749,False,False,False,False
null_shift,0.0,,750,False,False,False,False
null_shift,0.0,,751,False,False,False,False
null_shift,0.0,,752,False,False,False,False
null_shift,0.0,,753,False,False,False,False
null_shift,0.0,,754,False,False,False,False
null_shift,0.0,,755,False,False,False,False
null_shift,0.0,,756,False,False,False,False
null_shift,0.0,,757,False,False,False,False
null_shift,0.0,,758,False,False,False,False
null_shift,0.0,,759,True,False,False,False
null_shift,0.0,,760,False,False,False,False
null_shift,0.0,,761,False,False,False,False
null_shift,0.0,,762,False,False,False,False
null_shift,0.0,,763,False,False,False,False
null_shift,0.0,,764,True,False,False,False
null_shift,0.0,,765,True,False,False,False
null_shift,0.0,,766,False,False,False,False
null_shift,0.0,,767,False,False,False,False
null_shift,0.0,,768,True,True,True,True
null_shift,0.0,,769,False,False,False,False
null_shift,0.0,,770,False,False,False,False
null_shift,0.0,,771,False,False,False,False
null_shift,0.0,,772,False,False,False,False
null_shift,0.0,,773,False,False,False,False
null_shift,0.0,,774,False,False,False,False
null_shift,0.0,,775,False,False,False,False
null_shift,0.0,,776,False,False,False,False
null_shift,0.0,,777,False,False,False,False
null_shift,0.0,,778,False,False,False,False
null_shift,0.0,,779,False,False,False,False
null_shift,0.0,,780,False,False,False,False
null_shift,0.0,,781,False,False,False,False
null_shift,0.0,,782,False,False,False,False
null_shift,0.0,,783,False,False,False,False
null_shift,0.0,,784,False,False,False,False
null_shift,0.0,,785,False,False,False,False
null_shift,0.0,,786,False,False,False,False
null_shift,0.0,,787,False,False,False,False
null_shift,0.0,,788,False,False,False,False
null_shift,0.0,,789,False,False,False,False
null_shift,0.0,,790,False,False,False,False
null_shift,0.0,,791,False,False,False,False
null_shift,0.0,,792,False,False,False,False
null_shift,0.0,,793,False,False,False,False
null_shift,0.0,,794,False,False,False,False
null_shift,0.0,,795,False,False,False,False
null_shift,0.0,,796,False,False,False,False
null_shift,0.0,,797,False,False,False,False
null_shift,0.0,,798,False,False,False,False
null_shift,0.0,,799,False,False,False,False
null_shift,0.0,,800,False,False,False,False
null_shift,0.0,,801,False,False,False,False
null_shift,0.0,,802,False,False,False,False
null_shift,0.0,,803,False,False,False,False
null_shift,0.0,,804,False,False,False,False
null_shift,0.0,,805,False,False,False,False
null_shift,0.0,,806,False,False,False,False
null_shift,0.0,,807,False,False,False,False
null_shift,0.0,,808,True,True,True,True
null_shift,0.0,,809,False,False,False,False
null_shift,0.0,,810,False,False,False,False
null_shift,0.0,,811,False,False,False,False
null_shift,0.0,,812,False,False,False,False
null_shift,0.0,,813,False,False,False,False
null_shift,0.0,,814,False,False,False,False
null_shift,0.0,,815,False,False,False,False
null_shift,0.0,,816,False,False,False,False
null_shift,0.0,,817,False,False,False,False
null_shift,0.0,,818,False,False,False,False
