mode,effect_sd,lag_min,seed,M0_naive_uncorrected,M1_bonferroni_only,M2_bonferroni_support,M3_ASDE_full
null_shift,0.0,,51,False,False,False,False
null_shift,0.0,,52,False,False,False,False
null_shift,0.0,,53,False,False,False,False
null_shift,0.0,,54,True,True,True,True
null_shift,0.0,,55,False,False,False,False
null_shift,0.0,,56,False,False,False,False
null_shift,0.0,,57,False,False,False,False
null_shift,0.0,,58,False,False,False,False
null_shift,0.0,,59,False,False,False,False
null_shift,0.0,,60,False,False,False,False
null_shift,0.0,,61,False,False,False,False
null_shift,0.0,,62,False,False,False,False
null_shift,0.0,,63,False,False,False,False
null_shift,0.0,,64,False,False,False,False
null_shift,0.0,,65,False,False,False,False
null_shift,0.0,,66,False,False,False,False
null_shift,0.0,,67,False,False,False,False
null_shift,0.0,,68,False,False,False,False
null_shift,0.0,,69,False,False,False,False
null_shift,0.0,,70,False,False,False,False
null_shift,0.0,,71,False,False,False,False
null_shift,0.0,,72,False,False,False,False
null_shift,0.0,,73,False,False,False,False
null_shift,0.0,,74,False,False,False,False
null_shift,0.0,,75,False,False,False,False
null_shift,0.0,,76,False,False,False,False
null_shift,0.0,,77,False,False,False,False
null_shift,0.0,,78,False,False,False,False
null_shift,0.0,,79,True,True,True,True
null_shift,0.0,,80,False,False,False,False
null_shift,0.0,,81,False,False,False,False
null_shift,0.0,,82,True,False,False,False
null_shift,0.0,,83,False,False,False,False
null_shift,0.0,,84,False,False,False,False
null_shift,0.0,,85,False,False,False,False
null_shift,0.0,,86,False,False,False,False
null_shift,0.0,,87,False,False,False,False
null_shift,0.0,,88,False,False,False,False
null_shift,0.0,,89,False,False,False,False
null_shift,0.0,,90,False,False,False,False
null_shift,0.0,,91,False,False,False,False
null_shift,0.0,,92,False,False,False,False
null_shift,0.0,,93,False,False,False,False
null_shift,0.0,,94,False,False,False,False
null_shift,0.0,,95,False,False,False,False
null_shift,0.0,,96,False,False,False,False
null_shift,0.0,,97,False,False,False,False
null_shift,0.0,,98,False,False,False,False
null_shift,0.0,,99,False,False,False,False
null_shift,0.0,,100,False,False,False,False
null_shift,0.0,,101,False,False,False,False
null_shift,0.0,,102,False,False,False,False
null_shift,0.0,,103,False,False,False,False
null_shift,0.0,,104,False,False,False,False
null_shift,0.0,,105,False,False,False,False
null_shift,0.0,,106,True,True,True,True
null_shift,0.0,,107,False,False,False,False
null_shift,0.0,,108,True,False,False,False
null_shift,0.0,,109,True,False,False,False
null_shift,0.0,,110,False,False,False,False
null_shift,0.0,,111,True,False,False,False
null_shift,0.0,,112,False,False,False,False
null_shift,0.0,,113,False,False,False,False
null_shift,0.0,,114,False,False,False,False
null_shift,0.0,,115,False,False,False,False
null_shift,0.0,,116,False,False,False,False
null_shift,0.0,,117,False,False,False,False
null_shift,0.0,,118,False,False,False,False
null_shift,0.0,,119,False,False,False,False
null_shift,0.0,,120,False,False,False,False
null_shift,0.0,,121,False,False,False,False
null_shift,0.0,,122,False,False,False,False
null_shift,0.0,,123,False,False,False,False
null_shift,0.0,,124,True,False,False,False
null_shift,0.0,,125,False,False,False,False
null_shift,0.0,,126,False,False,False,False
null_shift,0.0,,127,False,False,False,False
null_shift,0.0,,128,False,False,False,False
null_shift,0.0,,129,False,False,False,False
null_shift,0.0,,130,False,False,False,False
null_shift,0.0,,131,False,False,False,False
null_shift,0.0,,132,True,True,True,True
null_shift,0.0,,133,False,False,False,False
null_shift,0.0,,134,False,False,False,False
null_shift,0.0,,135,False,False,False,False
null_shift,0.0,,136,False,False,False,False
null_shift,0.0,,137,False,False,False,False
null_shift,0.0,,138,True,True,True,True
null_shift,0.0,,139,False,False,False,False
null_shift,0.0,,140,False,False,False,False
null_shift,0.0,,141,False,False,False,False
null_shift,0.0,,142,True,False,False,False
null_shift,0.0,,143,False,False,False,False
null_shift,0.0,,144,False,False,False,False
null_shift,0.0,,145,False,False,False,False
null_shift,0.0,,146,False,False,False,False
null_shift,0.0,,147,False,False,False,False
null_shift,0.0,,148,False,False,False,False
null_shift,0.0,,149,False,False,False,False
null_shift,0.0,,150,False,False,False,False
null_shift,0.0,,151,False,False,False,False
null_shift,0.0,,152,False,False,False,False
null_shift,0.0,,153,False,False,False,False
null_shift,0.0,,154,False,False,False,False
null_shift,0.0,,155,False,False,False,False
null_shift,0.0,,156,False,False,False,False
null_shift,0.0,,157,True,True,True,True
null_shift,0.0,,158,False,False,False,False
null_shift,0.0,,159,False,False,False,False
null_shift,0.0,,160,False,False,False,False
null_shift,0.0,,161,False,False,False,False
null_shift,0.0,,162,False,False,False,False
null_shift,0.0,,163,False,False,False,False
null_shift,0.0,,164,False,False,False,False
null_shift,0.0,,165,False,False,False,False
null_shift,0.0,,166,False,False,False,False
null_shift,0.0,,167,False,False,False,False
null_shift,0.0,,168,False,False,False,False
null_shift,0.0,,169,False,False,False,False
null_shift,0.0,,170,False,False,False,False
null_shift,0.0,,171,False,False,False,False
null_shift,0.0,,172,False,False,False,False
null_shift,0.0,,173,False,False,False,False
null_shift,0.0,,174,False,False,False,False
null_shift,0.0,,175,False,False,False,False
null_shift,0.0,,176,False,False,False,False
null_shift,0.0,,177,True,False,False,False
null_shift,0.0,,178,False,False,False,False
null_shift,0.0,,179,False,False,False,False
null_shift,0.0,,180,False,False,False,False
null_shift,0.0,,181,False,False,False,False
null_shift,0.0,,182,False,False,False,False
null_shift,0.0,,183,False,False,False,False
null_shift,0.0,,184,False,False,False,False
null_shift,0.0,,185,False,False,False,False
null_shift,0.0,,186,False,False,False,False
null_shift,0.0,,187,False,False,False,False
null_shift,0.0,,188,False,False,False,False
null_shift,0.0,,189,False,False,False,False
null_shift,0.0,,190,False,False,False,False
null_shift,0.0,,191,False,False,False,False
null_shift,0.0,,192,False,False,False,False
null_shift,0.0,,193,False,False,False,False
null_shift,0.0,,194,True,True,True,True
null_shift,0.0,,195,False,False,False,False
null_shift,0.0,,196,False,False,False,False
null_shift,0.0,,197,False,False,False,False
null_shift,0.0,,198,False,False,False,False
null_shift,0.0,,199,False,False,False,False
